TIC,n_points_raw,n_points,status,error,n_dropped_physical,frac_dropped_physical,n_segments,max_segment_median_offset,max_segment_scatter_ratio,min_segment_scatter_ratio,inhomogeneous_photometry,bls_period,bls_t0,bls_duration,bls_depth,bls_depth_err,bls_snr,depth_too_small,non_finite_bls_result,n_in_transit,below_noise_floor,frac_above_1_2,noisy_photometry,depth_flagged_implausible,insufficient_intransit_points,depth_odd,depth_even,odd_even_z,possible_half_period_alias,n_odd,n_even,secondary_phase,secondary_depth,secondary_sigma,secondary_detected,secondary_flagged_implausible
224650490,20380,20361,OK,,19,0.0009322865554465162,8,0.0017187229310916528,7.5205904577902345,0.2669784868147681,True,36.28550255704379,1707.659772190827,0.02,0.7687030735794195,0.0036981457728168044,207.86175581010522,False,False,1,False,0.001817199548155788,False,True,True,nan,nan,nan,False,1,1,0.08499999999999996,0.0008014304176591214,6.399444005005079,True,False
224835221,1047,1029,OK,,18,0.017191977077363897,2,0.11670192633842272,1.030600479348985,0.9693995206510151,False,13.01948316151508,1627.082018239036,0.5,0.23676087138228546,0.00044273876729050335,534.7642647858181,False,False,31,False,0.0,False,False,False,-0.004509097496184555,0.2610006138115374,28.216331922667994,True,8,32,0.08499999999999996,0.029857923687781396,4.821382823991604,False,False
229497968,244035,244035,OK,,0,0.0,38,0.022020717506789144,6.422452985943881,0.0,True,2.7827267181637985,1685.3020275542917,0.5,0.0010372478422913942,1.1933005499982982e-05,86.92259819145089,False,False,43399,False,0.003987132993218186,False,True,False,0.0,0.0,0.0,False,25972,26031,-0.175,0.0007124610607494031,8.172576254720516,True,False
229685062,152531,152531,OK,,0,0.0,28,0.03414876934839783,1.239566066726349,0.8412137507788368,False,17.055399917576104,2837.933964348279,0.084,0.00029757774152417625,4.4472823386197884e-05,6.691226660831463,False,False,870,True,0.0,False,True,False,0.00026687615502962725,0.0003163179117956494,0.6001891037846395,False,557,472,0.43500000000000005,0.00010381315191410057,2.148112535241818,False,False
229760858,2032,175,UNRELIABLE_DATA,,1855,0.9128937007874016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230232986,2292,218,UNRELIABLE_DATA,,2072,0.9040139616055847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230270636,19623,19614,OK,,9,0.00045864546705396726,4,0.04987352170534433,1.7386272811997765,0.0,True,37.623528605835745,2047.8126586900437,0.17,0.8000343988061034,0.0023480207457506007,340.72714231932963,False,False,6,False,0.013918629550321198,False,True,True,nan,nan,nan,False,11,0,-0.015000000000000013,0.007957916437008383,0.16719938991351604,False,False
230275619,8089,8089,OK,,0,0.0,5,0.008800703706462996,1.1172568140570385,0.5510757527767587,False,3.1561343130066786,2012.565282784637,0.35000000000000003,0.0004485323326751798,3.914429823084103e-05,11.45843335931336,False,False,979,False,0.0,False,False,False,0.0003759005308048291,0.00036834927729867406,0.10104342533812356,False,563,617,-0.215,0.0005038287470502389,1.9237789891272719,False,False
230279486,19601,19592,OK,,9,0.0004591602469261772,4,0.02065911828408416,1.815009357277279,0.0,True,35.36177465990205,2036.517713040045,0.244,0.8426186010751767,0.0008121586599522764,1037.5049145258024,False,False,97,False,0.009340547162106982,False,True,False,nan,nan,nan,False,107,0,-0.015000000000000013,0.0039316570416619845,0.35270033021924513,False,False
230621343,1712,213,UNRELIABLE_DATA,,1499,0.8755841121495327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231260455,1054,1041,OK,,13,0.012333965844402278,2,0.31611314253609596,1.047262103733508,0.9527378962664923,False,1.1126977080058151,1625.7180164051972,0.084,0.08846342136962546,0.0008113254605216753,109.03567763391061,False,False,89,False,0.013448607108549471,False,False,False,0.08281954904383437,0.09188386818777272,0.5085519263125143,False,51,53,0.495,0.13264984315812134,4.436872109738915,False,False
231528689,862,838,OK,,24,0.027842227378190254,2,0.2180795423849289,1.078853345185956,0.9211466548140439,False,0.9982346139930549,1518.673751592,0.5,0.005965475257863568,0.00015015944114809933,39.72760695066743,False,False,413,False,0.011933174224343675,False,False,False,0.0021821985494838714,-0.00011885547301693222,0.2236113654595461,False,258,243,nan,nan,nan,False,False
23259249,1086,1086,OK,,0,0.0,2,0.010200426323282925,1.0524093875310572,0.9475906124689429,False,3.9740155961235786,1628.4670353392085,0.17,0.039153593164955494,0.0006553308361630087,59.746300653577556,False,False,42,False,0.0,False,False,False,0.0511084488286091,0.024059756272645227,16.074528797342108,True,22,32,-0.475,0.00579969258111257,2.566694232320161,False,False
233153249,6946,1174,UNRELIABLE_DATA,,5772,0.8309818600633458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233415701,163220,163220,OK,,0,0.0,12,0.015140859238670902,1.0622994446591947,0.9082312943218607,False,5.271641732651179,2801.636208304876,0.12,0.01009886528463982,0.00015990361766910605,63.155952515957104,False,False,3568,False,0.0,False,False,False,0.009251495147849065,0.00991382236046201,2.39635959564538,False,2250,2036,0.05500000000000005,0.0013334767013530868,1.4838534803269603,False,False
233460609,2148,225,UNRELIABLE_DATA,,1921,0.8943202979515829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234073743,904,904,OK,,0,0.0,2,0.08309852241020421,1.0594796347522313,0.9405203652477684,False,0.6569964840177932,1468.7049393505688,0.5,0.005965967132356767,8.406547789097148e-05,70.96809870151829,False,False,681,False,0.008849557522123894,False,False,False,-8.471478998794968e-05,2.5154947007610673e-05,0.02693375658393435,False,381,444,nan,nan,nan,False,False
235555541,20166,20166,OK,,0,0.0,14,0.0601660781889757,1.5899392429535129,0.0,True,36.295458061920165,1773.8293688565195,0.02,0.003355945861044924,0.0006045005642800536,5.551600874089802,False,False,16,True,0.0,False,True,False,0.0029352869509869928,0.0030606923500342553,0.1007712553255287,False,5,14,0.0050000000000000044,0.0003219657559607736,9.061880413956642,True,False
236345227,5915,5915,OK,,0,0.0,11,0.05825272991814178,1.3318814708656872,0.5846518137289826,False,1.1122131404079842,1956.017760636648,0.35000000000000003,0.0004253667995274655,6.919708924766589e-05,6.147177636403451,False,False,1904,True,0.0,False,True,False,0.00030263500758198614,0.00022310955527538034,0.7195315404763941,False,1135,1124,0.345,0.0006635876619915937,2.1449094472958308,False,False
236791479,219812,219811,OK,,1,4.549342165122923e-06,26,0.05789398941345074,1.51966098585319,0.0,True,1.9083326445621775,1711.6974385742892,0.5,0.004326585694581012,3.5996277548618026e-05,120.19536433280776,False,False,57537,False,0.0048041271819881624,False,True,False,0.0,0.0,0.0,False,34343,34754,0.495,0.00012962963268958738,2.1028350755053276,False,False
237094240,6588,6588,OK,,0,0.0,8,0.030575531346691345,1.4166129418878508,0.0,True,27.114852828843997,1970.6922031454408,0.17,0.0015812369243479495,0.00029633819256625715,5.335920121043482,False,False,41,True,0.0,False,True,False,0.0015628590827125866,0.0005603280700507973,1.6713178064737493,False,29,24,-0.065,0.0008084144251512271,6.392912549970706,True,False
237115819,253891,253891,OK,,0,0.0,37,0.3004595584778685,2.6143997026531913,0.6116762278342974,False,14.79205908513923,1683.4390885702949,0.084,0.08883229205403105,0.00017522137306541234,506.9717837496276,False,False,1454,False,7.877396205458247e-06,False,False,False,0.09913158257978183,0.09768711219011394,1.6058555515305766,False,846,896,-0.495,0.007250112012237353,7.896422016234693,True,False
237513289,904,904,OK,,0,0.0,2,0.005131923557785607,1.1039770681302261,0.8960229318697737,False,10.793754679199491,1468.3688100290105,0.04,0.1352339343886592,0.0015044760374423056,89.88772903193895,False,False,4,False,0.0055309734513274336,False,True,True,nan,nan,nan,False,2,5,-0.015000000000000013,0.013157341510326992,4.5049206630752305,False,False
239187638,32907,32511,OK,,396,0.012033913756951408,12,0.7170615883892111,5.331477060971206,0.3769610111030103,True,1.5031520932391806,2500.845007397623,0.5,0.049907633697136765,0.0007073904769492964,70.55174662849468,False,False,11017,False,0.05862631109470641,True,True,False,0.0,0.0,0.0,False,6579,6648,-0.46499999999999997,0.01375858427940757,2.25616090522327,False,False
239727049,52448,52445,OK,,3,5.7199511897498476e-05,11,0.04758362102772817,1.8807763537211677,0.0,True,39.40887695346817,1841.9374163763928,0.028,0.5848994994101193,0.0032281931042816583,181.18479301450336,False,False,10,False,0.0023262465439984744,False,True,False,nan,nan,nan,False,11,0,-0.0050000000000000044,0.018296925232479833,8.66542050431059,True,False
239757265,52394,52394,OK,,0,0.0,11,0.06811933512809389,3.511417977343508,0.7471050049410399,True,2.606846233162138,1816.1594266753063,0.12,0.028783670160221958,0.0002714116508592469,106.05171174154592,False,False,2347,False,0.0004198954078711303,False,True,False,0.026784592668625873,0.030263929087767094,2.8267132197405602,False,1350,1464,-0.044999999999999984,0.009524640315336175,2.269064150298502,False,False
240178745,1940,183,UNRELIABLE_DATA,,1757,0.9056701030927835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240959751,23502,23502,OK,,0,0.0,4,0.030628272691556484,7.188739910733129,0.33064558332424243,True,16.02131490305511,1802.657841972322,0.244,0.0884534068162947,0.0005133311573968648,172.31256186522478,False,False,421,False,0.000978640115734831,False,True,False,0.05961266272884724,0.08756478429134784,12.645854144613063,True,253,254,0.46499999999999997,0.011504970287172012,7.249296827986725,True,False
24130394,1081,1010,OK,,71,0.06567992599444958,2,0.03594390426750858,1.054272455005566,0.9457275449944338,False,13.239898873645437,1626.4046069707358,0.028,0.9366288731144939,0.004186030559990593,223.75108344087167,False,False,2,False,0.015841584158415842,False,True,True,nan,nan,nan,False,0,3,0.14500000000000002,0.3039154558396455,3.990595688283643,False,False
241818542,1081,1081,OK,,0,0.0,2,0.0020812606869445717,1.0591437183591117,0.9408562816408882,False,13.523083206336189,1596.947033710472,0.244,0.14096342059844078,0.0008432180723717406,167.1731491735577,False,False,10,False,0.0,False,False,False,nan,nan,nan,False,0,13,0.04500000000000004,0.015288885401068875,8.392778187705453,True,False
24622856,1962,1945,OK,,17,0.008664627930682976,4,0.06336147344779769,1.2616450791936105,0.7120613018353072,False,14.742099680697546,1531.9917365973822,0.02,0.3301189840729903,0.004689320351462344,70.39804477637023,False,False,1,False,0.015424164524421594,False,True,True,nan,nan,nan,False,2,1,-0.255,0.06442306358307115,5.236774297160568,True,False
247647672,1048,1042,OK,,6,0.0057251908396946565,2,0.009957568101005537,1.0287952220545984,0.9712047779454016,False,12.852579385439677,1634.620988097122,0.17,0.018757219016825272,0.00021661093256881089,86.59405503859625,False,False,17,False,0.0,False,False,False,0.01924904072899758,0.018880172403520135,0.12060544882126104,False,9,8,0.09499999999999997,0.009746917662815768,3.175931293211653,False,False
250630820,991,991,OK,,0,0.0,2,0.014645026203117466,1.0127035385326784,0.9872964614673216,False,1.132055270127599,1791.097051117492,0.12,0.02427313887050022,7.543882591332812e-05,321.75923440785914,False,False,106,False,0.0,False,False,False,0.025186719310286487,0.02469202651754665,0.18173183961850015,False,64,67,-0.495,0.03151277133843433,1.9471102827367517,False,False
250684958,23313,23309,OK,,4,0.00017157808947797367,4,0.013185126913798783,1.062612792157364,0.0,True,31.212294096949645,1818.4780949231213,0.02,0.5918714748368432,0.004279585137027687,138.30113337759593,False,False,8,False,0.0006435282508902141,False,True,True,nan,nan,nan,False,0,10,-0.024999999999999994,0.012139260580389388,5.448927864426115,True,False
251903236,2654,2635,OK,,19,0.007159005275056519,2,0.02610196617968801,1.2073120771584234,0.7926879228415765,False,6.7929295091561945,2771.3175596882147,0.02,0.34353475808876954,0.00022155564731316926,1550.557443490405,False,False,7,False,0.01935483870967742,False,True,True,0.22336118570348062,-0.0019713958623361894,3.005988773012048,True,4,5,-0.07500000000000001,0.038709180026185175,8.066794901793395,True,False
253168781,1081,1081,OK,,0,0.0,2,0.09275640706541471,1.2241556233999447,0.7758443766000553,False,3.7402726304851783,1597.195433900844,0.35000000000000003,0.008192271823950553,0.00014899102785676565,54.98500105540781,False,False,100,False,0.0009250693802035153,False,False,False,0.0075130123696482976,0.006728853164273851,0.24765352109069194,False,65,56,0.475,0.0027734999370696567,2.627020675934272,False,False
255964136,1081,1081,OK,,0,0.0,2,0.02221686475604438,1.0075262570988033,0.9924737429011965,False,13.408540527141671,1597.8656295265562,0.35000000000000003,0.1586651527356042,0.0034895109632193905,45.46916585389409,False,False,13,False,0.0,False,False,False,-0.013408740617517179,0.2623227546003375,26.304851706819623,True,4,13,0.05500000000000005,0.06979073048708007,8.193381223752837,True,False
257287171,2167,2164,OK,,3,0.0013844023996308261,4,0.12425051924379983,1.302409383243708,0.7263839589504502,False,16.0055691855875,1607.9488859853861,0.17,0.053062319122923036,0.0005225877201806493,101.53763104992275,False,False,8,False,0.0013863216266173752,False,True,True,nan,nan,nan,False,1,11,0.355,0.0020415745400297336,3.3109583098943363,False,False
258270250,50427,50426,OK,,1,1.983064628076229e-05,10,0.05287818280150006,1.740405030093296,0.0,True,10.183102239238249,1688.5801522546994,0.12,0.014816379691084205,0.00037118374741578115,39.91656368102682,False,False,689,False,0.0,False,True,False,0.01869671623710012,0.016714788484265997,2.138613797423467,False,366,461,0.405,0.008666868780287218,5.803155634850159,True,False
258329752,2167,2164,OK,,3,0.0013844023996308261,4,0.056035177961985774,1.3771179537556273,0.6317329053692274,False,27.460432810055384,1614.043928041759,0.02,0.07626706980570676,0.0016713827634101488,45.63112141356409,False,False,1,False,0.0,False,True,True,nan,nan,nan,False,2,1,0.46499999999999997,0.0030795016763888183,0.9719588321088151,False,False
262775292,1029,1029,OK,,0,0.0,2,0.017773656474049118,1.1258538848752753,0.8741461151247248,False,13.212550934934216,1627.207843378247,0.244,0.15911960355492588,0.00045646888776091266,348.5880589484313,False,False,14,False,0.0,False,False,False,0.002484527090603983,0.20549508937233762,27.916076501665525,True,4,14,0.345,0.026083732884455202,4.229115310801023,False,False
264273483,1029,1028,OK,,1,0.0009718172983479105,2,0.2713474869566789,1.3575163338765797,0.6424836661234203,False,12.935919141561655,1627.0617272637003,0.12,0.7644868215946704,0.0004852673845866479,1575.392960410604,False,False,5,False,0.010700389105058366,False,True,True,nan,nan,nan,False,1,7,0.06500000000000006,0.09656032519026947,5.932534193404519,True,False
264324043,6998,6998,OK,,0,0.0,3,3.145113888453978,6.571446289774607,0.9674835897087589,True,2.2083431728504856,3481.7447577627368,0.17,0.07207068161702057,4.993376225179182e-05,1443.3256852067939,False,False,582,False,0.0,False,True,False,0.06447301396881389,0.06553306314440221,7.716325232754418,True,439,263,0.405,0.0005732445935913155,1.370488645111427,False,False
265527807,1062,1062,OK,,0,0.0,2,0.005679048771404646,1.0019313517466715,0.9980686482533286,False,7.801922027070802,1330.430645125236,0.058,0.040747956197510225,0.0014598787633123206,27.911876808905102,False,False,8,False,0.0,False,True,True,0.002902287447982821,0.054769381240220905,10.314549336955194,True,4,6,0.18500000000000005,0.009786448615161758,2.214873737022099,False,False
267600122,3038,3016,OK,,22,0.007241606319947334,6,0.07584963989232556,1.142824329953579,0.8789114793070858,False,27.803464415821892,1507.2523852719871,0.02,0.18804113617187584,0.0031535662671254637,59.6280909432986,False,False,2,False,0.007294429708222812,False,True,True,nan,nan,nan,False,1,3,0.32500000000000007,0.06878664687617797,9.343389079468782,True,False
269665647,203316,203315,OK,,1,4.918452064766177e-06,33,0.09049845687678004,4.322326138992494,0.0,True,4.074498151305486,1687.0949713282234,0.058,0.016515799777337963,0.00013285027797943516,124.31889513919242,False,False,2841,False,0.005390649976637238,False,True,False,0.016311873999222404,0.01597433552254568,0.16625939763610065,False,1635,1770,-0.245,0.014645965965916385,4.248578778349875,False,False
273015082,1134,1120,OK,,14,0.012345679012345678,1,nan,nan,nan,False,13.482479612676196,1655.512243299938,0.12,0.15350892776900366,0.0005474033955401033,280.43108431496285,False,False,6,False,0.0,False,True,True,nan,nan,nan,False,1,7,0.015000000000000013,0.017433830476216716,7.549033024215793,True,False
273158289,1081,1081,OK,,0,0.0,2,0.07103755747557973,1.0679486703225403,0.9320513296774598,False,1.1518829385852927,1597.908393357342,0.084,0.012546273433234141,0.0003040106441758325,41.269191304952066,False,False,78,False,0.0,False,False,False,0.012723326683044323,0.0098763108253479,1.416465585937647,False,47,47,-0.41500000000000004,0.0025825241003165633,2.182265849216227,False,False
273854781,21377,21377,OK,,0,0.0,5,0.24811823528343366,1.0477173205814534,0.0,True,32.76523890121557,1828.5352024516076,0.5,0.7698855633982807,0.001938623099283687,397.13008871231864,False,False,125,False,0.0,False,True,False,nan,nan,nan,False,147,0,-0.034999999999999976,0.888737344519492,9.117326027462656,False,True
278127716,1113,1104,OK,,9,0.008086253369272238,1,nan,nan,nan,False,12.85619574211514,1656.7538060942136,0.058,0.41903599111174167,0.0034976821664027616,119.80390760967995,False,False,3,False,0.012681159420289856,False,True,True,nan,nan,nan,False,2,4,-0.46499999999999997,0.006780564230182362,1.9633974932308427,False,False
278233128,18292,18292,OK,,0,0.0,5,0.0089944251655278,1.6157020102524122,0.9196853035127844,False,33.59348122668497,2440.1263813128926,0.02,0.25046169242939986,0.0016016012248310587,156.38205599887652,False,False,15,False,0.003990815657117865,False,False,False,nan,nan,nan,False,0,18,-0.425,0.002260112250052182,3.096753190509522,False,False
279166510,62140,62095,OK,,45,0.0007241712262632765,7,0.015099237246423387,2.1497277254174816,0.22771527129365804,True,7.165767549235426,1717.2981558393105,0.12,0.06302747969927487,0.0006057825937472303,104.04306817302479,False,False,1039,False,0.0009984700861583058,False,True,False,0.061328786973594784,0.0695377154314295,4.416534092366642,True,552,690,-0.435,0.0076699856599709015,5.710321222565684,True,False
280490331,2211,2211,OK,,0,0.0,3,0.08816580188918598,1.1637953228794002,0.9562273870739258,False,0.8410679861139274,1543.926216703916,0.5,0.0034386938031689736,6.737455486997325e-05,51.038464147263596,False,False,1295,False,0.010402532790592492,False,False,False,-9.254299525007781e-05,1.0551621874022032e-05,0.016006750738804747,False,790,776,nan,nan,nan,False,False
281176866,2211,2211,OK,,0,0.0,3,0.04469610743928228,1.2676862981785568,0.9232625008499876,False,13.126752497722798,1543.5121389922251,0.244,0.23976368404299606,0.0009302619747987856,257.73780992699034,False,False,13,False,0.0,False,False,False,nan,nan,nan,False,15,1,0.025000000000000022,0.02980115863002797,8.952871542524498,True,False
281286325,48132,48132,OK,,0,0.0,5,0.00638300429551752,1.055394746796029,0.9702865321293567,False,17.01801073242722,3728.289399394919,0.12,0.006608798233043106,0.0005109285520829219,12.934877501170693,False,False,345,False,0.0,False,False,False,0.006452277374139004,0.0060749936942954275,0.4485582491937857,False,205,206,-0.15499999999999997,0.0008568942188004192,1.097032303740266,False,False
282345650,33070,33057,OK,,13,0.00039310553371635923,4,0.005215507651194605,1.2082039042637818,0.8895162055237529,False,27.09254689624314,2404.464620166612,0.12,0.3511603424632393,0.00028415033759011477,1235.8258851333342,False,False,94,False,0.0028435732220104667,False,False,False,0.6458773647126644,0.7148257394821508,8.49992307905164,True,60,52,0.03500000000000003,0.0012727481999784684,1.8680243101075473,False,False
283184380,1988,140,UNRELIABLE_DATA,,1848,0.9295774647887324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285526589,1934,1934,OK,,0,0.0,4,0.11143820810895218,1.1602725078700749,0.828041473382324,False,24.186414953795797,1511.0021486616665,0.35000000000000003,0.05271091491154453,0.0005195884201703121,101.44743967593966,False,False,31,False,0.0,False,False,False,0.08773975049167804,0.000683305012131763,29.76092369756113,True,19,18,0.015000000000000013,0.006794308172098917,2.8849588673549706,False,False
287846593,903,903,OK,,0,0.0,2,0.029949246850910743,1.0360824017229957,0.9639175982770042,False,1.7622511272952033,1469.4801215778346,0.084,0.08460774430331733,2.750168269289125e-05,3076.457002581413,False,False,46,False,0.0022148394241417496,False,False,False,0.08928305241939305,0.08270663110654419,0.9041952938113136,False,25,29,-0.375,0.08760245230874641,5.074687970565202,True,False
289799635,1100,1100,OK,,0,0.0,2,0.023741449502995605,1.0692440462093749,0.930755953790625,False,12.365231758167015,1543.9735974262808,0.5,0.10226107662941171,0.0008919450810687461,114.64952136613667,False,False,13,False,0.0036363636363636364,False,False,False,nan,nan,nan,False,0,20,-0.32499999999999996,0.0031761371288758777,0.40123533473298506,False,False
290296164,2211,2206,OK,,5,0.002261420171867933,4,0.21970365906635722,1.5236795062831232,0.4589274016321359,False,17.51667459454205,1550.4272747200596,0.02,0.06027787918739097,0.0013392913214178349,45.0072946964056,False,False,2,False,0.02085222121486854,True,True,True,nan,nan,nan,False,1,3,0.31500000000000006,0.006290919953511054,4.383992966858808,False,False
290342817,1075,1056,OK,,19,0.017674418604651163,2,0.1709955988134767,1.193101813178024,0.8068981868219761,False,13.437707144898448,1627.412075943469,0.084,0.8314975052379874,0.0015737115351702807,528.3671668251556,False,False,5,False,0.011363636363636364,False,True,True,nan,nan,nan,False,1,5,0.08499999999999996,0.23950397947538282,5.768161375953822,True,False
290958279,1086,1086,OK,,0,0.0,2,0.03826832753621012,1.0914242344076222,0.9085757655923776,False,7.689500551692346,1629.6289521380336,0.35000000000000003,0.0018865004910181317,0.0001228893012760567,15.351218303213598,False,False,60,False,0.0,False,False,False,0.0020190749675679243,0.0006363657272484557,2.6787947405607273,False,37,33,0.43500000000000005,0.0012827517428461999,1.7832575759491758,False,False
29216744,1966,1966,OK,,0,0.0,4,0.0858019588078843,1.2084519213772211,0.7504344971769894,False,1.108326864407436,1517.9073292054584,0.35000000000000003,0.04518107130378017,0.0003193285148749633,141.48774443607496,False,False,614,False,0.006103763987792472,False,False,False,0.04264377338540837,0.04088070372379593,0.6220671436383474,False,364,372,0.31500000000000006,0.02044122965221362,2.394824611521185,False,False
294657132,2188,2188,OK,,0,0.0,4,0.027928207204643903,1.090578312425251,0.7843349257425344,False,13.604416399747576,1569.5107181594149,0.12,0.6008258913315335,0.0004288726391870609,1400.942462709709,False,False,11,False,0.0,False,False,False,0.34761310686897695,0.6202980411205181,10.921541503301768,True,6,8,-0.015000000000000013,0.28446986346845327,9.940715086776162,True,False
294852916,2211,2211,OK,,0,0.0,3,0.25110004290394594,1.1994369326892376,0.8853310310386572,False,2.546779832363934,1545.5081197520751,0.244,0.01445934059334241,4.0457544803664797e-05,357.39540457810057,False,False,209,False,0.004522840343735866,False,False,False,0.013998224332255171,0.013362336216435122,0.14667997486742052,False,130,120,0.09499999999999997,0.0011883408951228747,2.433835685166613,False,False
29495157,1175,1175,OK,,0,0.0,2,0.003850712732256544,1.2778401175607748,0.7221598824392251,False,5.147448543522719,1328.1390510646943,0.17,0.08578562529317978,0.00025743170610644683,333.23644002774006,False,False,33,False,0.0,False,False,False,0.06724264570699001,0.004361145008695,20.17096867093843,True,18,19,0.05500000000000005,0.004338545216376555,2.1670020298048396,False,False
295338154,1081,1078,OK,,3,0.0027752081406105457,2,0.005124488685461852,1.059416779596879,0.9405832204031213,False,13.471401980216829,1596.9703743415039,0.084,0.062870941947925,0.001814593732171051,34.6473928754861,False,False,4,False,0.0,False,True,True,nan,nan,nan,False,0,6,0.03500000000000003,0.012633134488499453,5.259842250973885,True,False
296463994,65847,65847,OK,,0,0.0,9,0.020578406799493586,1.7748595322777125,0.0,True,31.43571270680635,1703.24900889155,0.02,0.10006128100795962,0.0015894217196795366,62.954519728177765,False,False,32,False,0.0,False,True,False,0.0007432536597792305,4.1129601924261294e-06,0.20187610116297458,False,26,12,0.125,0.0009746541317522395,4.386347109693266,False,False
298215657,1104,1104,OK,,0,0.0,2,0.014968482751203108,1.0993296956705292,0.9006703043294708,False,3.0975897908114414,1545.9353181725978,0.17,0.0036197085661879617,0.0002213910700321245,16.34983997169683,False,False,66,False,0.0,False,False,False,0.0036436235841664777,0.002396093028364077,1.3817499749623963,False,38,39,0.335,0.0020309646585202623,2.526516789520741,False,False
303470667,1177,1177,OK,,0,0.0,1,nan,nan,nan,False,5.431909907725591,1657.9950011543526,0.12,0.0221977249554096,0.00038960075498817493,56.9755696599801,False,False,22,False,0.0,False,False,False,0.02225657193050079,0.019657956925850484,2.6054124599335258,False,14,14,0.495,0.00323447040353253,3.4446827838608707,False,False
304809821,2188,2188,OK,,0,0.0,4,0.12728296528089175,1.0521437687181143,0.9375366667332401,False,0.7697173295530879,1570.0953709569392,0.244,0.037273270972404966,0.0002931027078676328,127.16795161523324,False,False,705,False,0.0,False,False,False,0.03865842493923577,0.029733864346044636,9.665494783686457,True,434,404,-0.315,0.0066513803731445,2.090718957783972,False,False
304889252,2188,2188,OK,,0,0.0,4,0.07419333276633382,1.1021680086108403,0.8892254728957769,False,0.7932578257742319,1570.0303331180305,0.058,0.05673872415444112,0.00024638900509877146,230.28107172110182,False,False,160,False,0.0,False,False,False,0.05660305120570919,0.051888083287547904,1.2452626242746359,False,98,92,-0.495,0.056909736053726956,3.9462568391942177,False,False
305125669,1107,1107,OK,,0,0.0,2,0.05954067829512523,1.0652824376291707,0.9347175623708294,False,13.096331481390111,1569.5525993454276,0.17,0.06661721087838347,0.0014456255157164319,46.081927964151156,False,False,7,False,0.0,False,True,True,nan,nan,nan,False,0,9,0.03500000000000003,0.008443055421106016,4.255890890817387,False,False
307031606,904,904,OK,,0,0.0,2,0.06663807503470144,1.0735036139333851,0.9264963860666149,False,9.583693586425822,1468.36320458051,0.028,0.2223921971180734,0.002810115644936002,79.13987366279305,False,False,2,False,0.0055309734513274336,False,True,True,nan,nan,nan,False,0,3,-0.09499999999999997,0.031748959859409176,3.8996791343282173,False,False
307392778,1072,1072,OK,,0,0.0,2,0.03969058708195825,1.060494043836928,0.9395059561630723,False,0.7255038097101628,1492.1352183123008,0.5,0.007189128350976457,0.00044450398678558386,16.17337203871759,False,False,730,False,0.008395522388059701,False,False,False,-0.0005585163513512903,-0.0004944281091427971,0.014094235305720482,False,431,450,nan,nan,nan,False,False
308474943,1081,1081,OK,,0,0.0,2,0.020312220940810376,1.0183434272939131,0.9816565727060869,False,0.9247753629601161,1597.4780925445455,0.5,0.00746606065484389,0.00018297984748276118,40.80263896573244,False,False,569,False,0.011100832562442183,False,False,False,0.003101714089509544,0.00213827586438442,0.18959194154775919,False,346,348,nan,nan,nan,False,False
308626100,1081,1081,OK,,0,0.0,2,0.0,1.301918905006333,0.6980810949936672,False,13.177119891004603,1597.5690113755736,0.058,0.05179247841320978,0.0009304870130234577,55.66168865153639,False,False,3,False,0.0,False,True,True,nan,nan,nan,False,0,3,0.255,0.013101320189508936,5.628258351765316,True,False
309240602,12795,12795,OK,,0,0.0,3,0.0398192671285243,1.000532254737166,0.657723064183688,False,4.119454357700242,1792.8409932903596,0.17,0.07069146168103793,0.0003016346396884135,234.36121843983742,False,False,561,False,0.0,False,False,False,0.0993788614958202,0.09659478002537603,4.18950086161204,True,383,293,-0.495,0.00453825222339399,4.620670348557699,False,False
309672362,1081,1081,OK,,0,0.0,2,0.01637894250172289,1.046182961061923,0.9538170389380769,False,1.8162914726229744,1597.7838275449083,0.12,0.004113719872692237,0.0001766613382537278,23.285909148859467,False,False,76,False,0.0,False,False,False,0.004082744749537737,0.003976684571518119,0.22312153884733565,False,34,53,0.44500000000000006,0.0013498443303328056,2.0884718902004904,False,False
309674872,1081,1081,OK,,0,0.0,2,0.026771327463292402,1.0472472663546748,0.9527527336453251,False,12.999681787077638,1600.931803567458,0.5,0.006264440771713013,0.00026200561032601184,23.909567294830868,False,False,29,False,0.0,False,False,False,0.007993290850329515,0.0013611597277168874,7.344901470134176,True,25,10,0.19500000000000006,0.003991958585774724,3.065122802598455,False,False
311062286,21850,21788,OK,,62,0.0028375286041189933,5,0.11983554899651719,1.510432828995618,0.0,True,8.18999306664917,1817.9138374824583,0.17,0.28068514979055426,0.00047888434502019173,586.1230435058791,False,False,347,False,0.019322562878648798,False,True,False,0.22758232458046834,0.3131116895634767,5.302528463153034,True,48,367,-0.345,0.04662164748961384,6.180344761029137,True,False
