target_TIC,nbr_TIC,nbr_Tmag,sep_arcsec,nbr_disposition
138407805,138412928,16.7372,56.727905286644116,SPLIT
138407805,722079027,20.3468,57.03999953166241,
138407805,138407796,16.3876,57.18637754023349,
138407805,722079035,20.0314,59.489889269187486,
138407805,722079032,18.4758,59.71300899786089,
138407805,722079029,20.4519,60.576348145150725,
139716826,781911164,19.0675,5.492773676820304,
139716826,781911163,18.2662,7.867782244123131,
139716826,139716823,17.3184,10.05413055409905,
139716826,781911166,19.2195,12.432505358548532,
139716826,139716822,16.7311,13.4583191485732,
139716826,139716839,16.2178,20.998185555319154,
139716826,139716846,17.4511,21.46811291213992,
139716826,139716843,18.0953,21.803993488412804,
139716826,139716807,16.864,22.949632724801784,
139716826,139716828,15.9688,23.81993742866445,
139716826,781911167,19.8685,24.791196020074043,
139716826,781911165,19.9418,24.957635221791342,
139716826,139716833,15.7473,26.524062449362116,
139716826,139716808,18.437,27.85081985823561,
139716826,139716796,17.7856,28.084917077017522,SPLIT
139716826,781911206,18.5057,28.803778776382863,
139716826,506949769,19.7214,29.250863566235633,
139716826,781911168,19.4687,30.304282432158214,
139716826,139716798,16.0376,30.336914573827332,
139716826,139716849,17.374,32.030288187920696,
139716826,139716829,15.774,32.49209417848039,
139716826,139716791,14.1814,34.634121841238766,
139716826,139716836,16.8006,34.91142103249069,
139716826,139716793,17.3414,35.15833053782852,
139716826,781911173,19.5324,36.30467565602721,
139716826,781911171,20.6515,39.2610675309137,
139716826,139716864,16.5259,39.537820370892334,
139716826,781911195,20.597,40.28567229209481,
139716826,781911172,19.8065,40.42675396881169,
139716826,139716813,18.0496,41.0709880833392,
139716826,139716794,14.6217,42.81641281591614,SPLIT
139716826,506949768,15.0156,42.98656247247235,
139716826,781911145,18.7583,45.185192526116964,
139716826,781911197,20.0945,45.43208606579913,
139716826,139716866,16.7411,46.53296121156803,
139716826,781911148,18.2062,47.45068490002538,
139716826,781911089,19.4975,47.60396510294336,
139716826,781911092,20.5743,47.9652817571954,
139716826,781911199,20.7624,49.15631937028306,
139716826,781911198,19.3908,49.9359840734302,
139716826,781911088,18.3234,50.11693610664757,
139716826,781911204,20.7037,51.45464661002352,
139716826,781911200,17.8196,51.756553727449,
139716826,139716811,17.569,51.92691220463847,
139716826,781911159,19.3249,52.457365061287,
139716826,781911097,20.2336,53.87023456475157,
139716826,781911202,20.3368,54.05849689306646,
139716826,781911174,20.6266,54.58965445060823,
139716826,781911146,19.3125,54.63503892754767,
139716826,139716799,18.2781,54.85608791877126,
139716826,781911170,20.6356,55.3064508188621,
139716826,781911162,19.8951,55.96232292381102,
139716826,139716853,18.0912,56.316698021894645,
139716826,139716778,16.2285,58.20255402875696,
139716826,781911095,19.7578,58.32826637902221,
139716826,139716863,15.7153,58.56685467045112,
139716826,139716838,16.7899,60.05132261229009,
139716826,781911169,20.6871,60.07636649827687,
139716826,139716825,15.7362,61.03642985473125,
139716826,781911158,19.7799,62.41159340408076,
139716826,139716786,15.2451,62.67824342869594,
139716826,781911205,18.802,62.69554082987927,
139853641,781891352,20.0825,12.137581437146618,
139853641,781891455,20.2428,12.154660051917828,
139853641,781891349,18.6381,15.592509787791332,
139853641,781891452,19.0617,17.181580146568606,
139853641,781891457,20.7464,17.722168020764403,
139853641,139853657,17.7902,18.35762199646719,
139853641,781891357,20.8628,18.63977110541935,
139853641,5217783,17.6419,22.14860993160129,
139853641,781891518,20.3086,22.753764379215667,
139853641,781891348,19.1703,23.189172897078446,
139853641,139853658,16.2517,23.526364170125866,
139853641,781891405,19.519,25.42544252374362,
139853641,781891353,19.7251,30.828904844425264,
139853641,781891456,19.7116,32.244657289636855,
139853641,139853611,16.5811,33.178397237290554,
139853641,781891347,18.5225,33.95130505495177,
139853641,781891406,20.1131,33.962295382354256,
139853641,139853659,14.9409,36.77621576769395,
139853641,781891356,20.6937,37.53916497292781,
139853641,781891454,19.3547,38.557072348811104,
139853641,781891453,18.939,40.34795459201864,
139853641,781891355,20.2387,40.85821801188524,
139853641,781891510,18.6141,42.10658047229869,
139853641,781891351,19.3147,42.286531374312396,
139853641,781891354,20.276,43.25069710599889,
139853641,781891515,19.6883,44.58774796437495,
139853641,781891435,19.39,45.75033306175542,
139853641,139853672,18.0338,46.05855283509043,
139853641,781891517,20.6511,46.39245560996629,
139853641,781891437,18.3244,46.76081211022238,
139853641,5217761,16.9466,48.26981236055391,
139853641,139853600,15.5432,48.63549242235574,
139853641,781891436,19.2524,49.177666708614886,
139853641,781891408,20.07,50.75221479081364,
139853641,139853683,17.3399,50.93467919180195,
139853641,5217814,16.9154,51.53123015262454,
139853641,781891458,20.6908,51.74360593091896,
139853641,5217792,15.6595,51.9381413187945,
139853641,139853603,17.9751,52.220575862121485,
139853641,139853678,17.6197,52.602787724049165,
139853641,781891459,18.6473,52.93860824316251,
139853641,781891350,19.6558,53.14579850995902,
139853641,781891344,19.3885,54.22047105146176,
139853641,781891511,18.8691,54.26385261696252,
139853641,139853675,14.5183,54.427488092421825,
139853641,781891466,20.468,54.56028233448278,
139853641,139853599,17.3189,55.145932744172654,
139853641,781891334,19.2953,55.75491937580553,
139853641,139853682,17.5968,56.44709791685056,
139853641,139853684,17.1769,56.83842851083182,
139853641,781891336,17.8518,57.54148226903473,
139853641,781891512,18.7701,59.263191603543575,
139853641,5217751,17.5203,60.637982470813384,
139853641,781891345,19.4858,60.983063138177826,
139853641,781891468,20.5381,61.18174430248709,
139853641,781891346,20.282,61.27407898348498,
139853641,5217807,16.9651,61.321623536799535,
139853641,139853586,17.5279,62.16271591007296,
139853641,139853592,17.0817,62.224315125073495,
139853641,781891463,19.5703,62.44799918575932,
142837818,782318527,20.1477,7.292991692292369,
142837818,782318519,18.2145,8.72521574791036,
142837818,782318525,20.7445,11.554240983248471,
142837818,782318524,20.4771,12.454231294777644,
142837818,782318520,20.2314,13.775364529114785,
142837818,782318522,20.6909,14.57720048728686,
142837818,782318523,19.9906,16.74015281087001,
142837818,782318518,18.4344,18.13917792691293,
142837818,782318746,18.6653,21.116059222474185,
142837818,142837832,11.6585,21.981548037035424,
142837818,782318521,19.4935,23.372694744140123,
142837818,782318755,20.6714,23.44726043254042,
142837818,782318534,20.6715,24.234655114827223,
142837818,782318531,18.4213,24.690701326649414,
142837818,142837835,14.0201,25.021149929093998,
142837818,782318763,20.0497,27.609785234182432,
142837818,782318757,19.6514,28.870340184931646,
142837818,782318532,19.3783,29.31077143881197,
142837818,142837805,17.5924,30.89120944780451,
142837818,782318516,18.422,31.042128833025686,
142837818,142837807,16.9689,31.80137718314428,
142837818,782318750,19.5236,33.37067768291547,
142837818,782318749,18.9425,34.19952009494853,
142837818,782318515,18.8241,35.53472258001168,
142837818,142837849,15.1625,36.730933274040034,
142837818,142837852,17.4544,38.3796961655223,
142837818,782318517,19.2918,38.4218653062288,
142837818,782318526,17.9984,38.68044122937078,
142837818,782318533,19.7989,40.5040854104183,
142837818,782318754,19.9727,41.69649814174123,
142837818,782318752,19.7261,44.076161877619256,
142837818,782318635,19.0026,44.22064242096491,
142837818,142837788,16.0886,44.376412347830154,
142837818,782318506,19.4926,44.77055204238292,
142837818,782318751,19.2959,44.81427870184203,
142837818,142837809,17.4565,44.994395752562525,
142837818,142837831,16.9724,45.33415005560603,
142837818,782318747,18.8795,45.869294678194464,
142837818,142837785,14.8327,46.062470599166,
142837818,782318530,19.6111,46.26474982331745,
142837818,142837787,15.928,47.27826980591009,
142837818,142837812,17.1354,47.93467009848959,
142837818,782318511,18.1523,48.16171218234633,
142837818,782318505,18.3599,48.296567359860866,
142837818,142837784,17.8233,49.16244137222048,
142837818,782318404,19.6938,51.131363823060724,
142837818,782318758,19.1649,51.38480136544419,
142837818,142837779,14.697,51.432584535306525,
142837818,142837794,15.8295,51.80686937593629,
142837818,782318631,18.4657,51.968549966767924,
142837818,782318508,20.6871,52.40666848657584,
142837818,782318761,19.7406,52.73340429411212,
142837818,142837813,12.1772,52.817911415663424,
142837818,142837783,17.4465,53.847008520674336,
142837818,782318529,19.6827,54.056955083604805,
142837818,782318748,18.6775,55.04045639679549,
142837818,142837815,18.1249,55.47974011346514,
142837818,142837868,16.3968,56.48743923972365,
142837818,142837825,14.7834,57.06830675726548,
142837818,782318528,19.0011,57.204159328723954,
142837818,782318507,19.512,57.70380654303929,
142837818,782318766,19.1238,57.76004466007204,
142837818,782318504,18.5993,58.22939417827356,
142837818,142837854,18.5346,58.24584271096899,
142837818,782318756,18.5547,59.03426108030032,
142837818,142837850,17.567,59.234626829315275,
142837818,782318753,19.079,59.81749304876419,
142837818,782318510,18.1304,60.58328996707488,
142837818,142837811,14.6675,61.91826003119659,
142837818,142837762,14.7764,62.11664483205307,
142837818,782318762,19.8234,62.26301340758031,
142841561,782325477,17.6578,2.2989283502502933,
142841561,782325475,18.2779,6.379985774816757,
142841561,782325469,18.3338,10.668288651315397,
142841561,142841560,17.8458,12.89864982924645,
142841561,782325471,20.28,13.759642716231046,
142841561,142841547,17.4784,17.534656695073817,
142841561,782325470,19.0201,22.332617303072485,
142841561,782325444,20.6178,23.735641707101568,
142841561,782325468,18.6276,25.481178747923956,
142841561,142841571,16.0692,26.020612482653977,
142841561,782325473,19.0969,26.825554981368615,
142841561,142841538,16.2756,26.826479274790813,
142841561,782325476,20.6189,28.183805911547335,
142841561,142841593,17.1399,33.286288821228716,
142841561,782325474,20.2015,33.73380007901864,
142841561,142841531,17.3879,33.87356125174088,
142841561,782325472,19.0277,35.36583536558784,
142841561,782325484,19.6528,35.565046780799435,
142841561,782325445,17.8249,36.36111475917076,
142841561,782325482,19.9966,36.61540064687257,
142841561,142841553,13.8075,37.10626877442,
142841561,142841536,17.5456,37.133641693050905,
142841561,142841535,18.144,39.12046177133022,
142841561,142841522,17.4958,40.20606131841437,
142841561,782325483,20.1137,40.28341625541599,
142841561,782325535,18.6234,41.542176686754985,
142841561,782325546,17.4472,41.80312811337786,
142841561,782325433,20.0664,42.156743970530016,
142841561,142841520,17.6022,42.75083847042953,
142841561,782325536,18.8262,43.19801476878057,
142841561,782325479,19.5929,43.92048443460457,
142841561,782325450,19.5438,44.0267663377154,
142841561,782325455,20.8466,44.02961532054761,
142841561,142841554,16.1498,44.3234235664956,
142841561,782325446,20.6188,44.63192706611551,
142841561,142841603,15.6215,45.404049612372184,
142841561,142841548,15.0999,45.592811721630525,
142841561,782325478,18.0176,46.277662220765144,
142841561,142841516,14.4541,46.40230000859745,
142841561,142841591,17.0272,46.47462772814334,
142841561,782325508,18.6763,47.97900515502957,
142841561,142841529,15.6558,48.542813203670896,
142841561,782325452,19.7089,48.671478199468694,
142841561,782325487,19.1827,49.24206129232192,
142841561,782325435,18.9206,49.38841441020095,
142841561,142841524,14.6894,49.70661421815838,
142841561,142841594,17.7372,50.95547722891035,
142841561,782325500,19.1456,51.00575240847163,
142841561,782325447,19.5395,51.2141346741381,
142841561,782325503,18.9895,51.386341459287664,
142841561,782325543,20.4654,51.64478406163136,
142841561,142841612,16.1727,51.66496415200221,
142841561,782325547,19.4067,51.80926248340689,
142841561,782325443,20.1337,52.201659148070846,
142841561,142841549,12.6561,52.20446157164957,
142841561,782325541,19.8951,52.40044381681544,
142841561,782325545,20.7965,52.85730731937341,
142841561,142841574,15.5058,52.9121525950221,
142841561,782325542,18.2562,52.94096587288072,
142841561,782325540,20.0023,53.13593279237112,
142841561,142841508,17.4316,53.73166541727653,
142841561,782325481,19.9143,54.27051259927888,
142841561,782325485,18.5568,54.74801322211761,
142841561,782325460,18.8806,55.08016994429297,
142841561,142841507,17.853,55.35509778704692,
142841561,782325504,19.8296,55.67206379350922,
142841561,142841598,17.4855,55.723392034149114,
142841561,782325506,19.8596,56.666578914006315,
142841561,782325537,18.1248,56.747836715410365,
142841561,142841512,15.8266,57.00891559217275,
142841561,782325539,19.2821,57.934527229352554,
142841561,782325453,19.7213,58.96947596989034,
142841561,142841601,18.1448,59.45921445265693,
142841561,782325459,20.1599,59.625818831931,
142841561,142841586,17.1044,59.70031947471393,
142841561,142841541,14.4395,59.924777646682664,
142841561,782325449,20.0893,60.745572045848,
142841561,782325557,20.0917,60.98032369933721,
142841561,142841618,16.1978,60.99769539203314,
142841561,782325554,18.1799,61.598219871980675,
142841561,782325461,20.0258,61.78789794005993,
142841561,142841602,14.3351,62.028644189180746,
142841561,782325556,20.6734,62.367235657611026,
142841561,782325538,18.9509,62.70457474913993,
142841561,782325448,19.3617,62.73940095994335,
145905547,824668752,20.7002,3.0488131154845153,
145905547,824668758,14.8121,3.2545795974723517,
145905547,824668751,20.1978,8.648919070472083,
145905547,824668742,18.716,11.874250047971866,
145905547,145905539,14.4578,12.345483694041643,
145905547,824668753,20.7126,13.469813974551565,
145905547,824668750,20.1019,13.645724087302685,
145905547,824668760,19.8494,13.965909402233104,
145905547,824668757,18.7183,17.5725739657349,
145905547,824668741,18.948,18.658789618805507,
145905547,824668851,20.6538,19.33210953958397,
145905547,145905556,16.6485,21.342315601957843,
145905547,145905529,17.0395,23.66337063073591,
145905547,824668577,17.5859,24.388261686320956,
145905547,824668746,19.627,24.609296698775417,
145905547,824668759,18.5002,25.683156845019695,
145905547,824668756,18.022,26.113676947430452,
145905547,145905548,17.1034,26.65080731655357,
145905547,824668743,18.1635,26.86907278208565,
145905547,145905531,17.4433,27.188691536297046,
145905547,824668744,19.2441,27.689670424211062,
145905547,145905524,13.8955,28.193527246259467,
145905547,145905561,17.3654,29.59481005639779,
145905547,824668754,20.8351,30.06778400781235,
145905547,824668755,19.593,30.514569018857436,
145905547,824668745,18.7292,31.32926445377415,
145905547,824668848,19.631,31.952062554785165,
145905547,824668843,20.0118,32.30770724609404,
145905547,145905527,13.9125,32.72553786983712,
145905547,145905540,18.033,33.28538791564221,
145905547,824668748,20.04,33.61507597240507,
145905547,824668852,20.1438,34.329303551508595,
145905547,145905512,17.4989,34.69199851462564,
145905547,824668576,17.5366,34.901425364625645,
145905547,145905544,18.0761,35.06162808178017,
145905547,145905577,16.505,35.069101238580615,
145905547,145905523,16.2402,35.399550529854906,
145905547,824668747,20.2441,35.77666859862208,
145905547,145905562,17.3838,35.90479738234381,
145905547,824668850,19.9232,36.667723511481185,
145905547,824668849,19.9776,37.81290582578725,
145905547,824668717,20.0463,37.87557327194716,
145905547,824668718,20.7102,37.94033921550271,
145905547,145905584,16.8652,38.35290294066808,
145905547,824668749,20.5581,38.50918059990969,
145905547,824668842,18.9299,38.6769873383305,
145905547,824668846,19.283,39.10822867563823,
145905547,145905582,17.3218,39.84081487351689,
145905547,824668570,19.0709,39.967056461646564,
145905547,824668711,19.9501,41.40906347338617,
145905547,145905585,16.9044,41.832483078045826,
145905547,824668853,20.5507,42.33315837140946,
145905547,824668713,19.6881,42.492951086607086,
145905547,145905530,16.293,43.03378290753127,
145905547,824668766,18.9965,44.2066491976434,
145905547,824668571,19.3667,44.37599736177532,
145905547,824668569,19.2961,44.92286507483666,
145905547,824668715,19.8006,45.52361032522943,
145905547,824668767,20.2706,45.92772553211708,
145905547,824668675,20.4468,46.058182720228956,
145905547,824668844,19.0108,46.81639851220717,
145905547,824668714,18.2329,46.94192945454513,
145905547,145905498,13.5354,47.228982448583125,
145905547,145905586,17.2169,47.64906856139952,
145905547,824668709,17.7071,47.724575879174594,
145905547,824668761,18.6392,47.83450730760095,
145905547,824668662,19.8976,47.992139642493974,
145905547,145905502,15.3749,48.038186617916836,
145905547,824668840,18.0538,48.271966436412725,
145905547,824668578,19.3197,48.58336627589819,
145905547,824668721,17.0803,48.86103452901293,
145905547,145905537,16.4007,49.67796507168823,
145905547,145905592,15.5365,49.812642963321416,
145905547,824668672,20.2804,49.89694283950821,
145905547,145905511,14.8283,50.12532802671361,
145905547,824668735,20.1335,50.48468480143653,
145905547,145905574,17.2193,51.349601168551665,
145905547,824668568,18.0273,51.94075853631097,
145905547,824668841,19.2964,52.12479218853771,
145905547,824668765,20.0972,52.63992157658762,
145905547,824668574,19.8982,54.11906926578069,
145905547,824668762,17.8982,54.227427148340745,
145905547,824668732,19.401,54.255403878228364,
145905547,824668669,19.8297,54.63340321227414,
145905547,145905535,17.8937,55.870712021308364,
145905547,824668861,19.333,56.782057364742315,
145905547,145905604,12.0266,57.087360946231854,
145905547,824668572,19.4491,57.25986713773038,
145905547,824668847,18.3827,57.81930488660817,
145905547,824668665,18.9937,58.150776466943256,
145905547,145905478,16.5719,58.28662218026711,
145905547,824668725,19.5528,58.51745873961582,
145905547,824668664,20.1434,59.0474870539284,
145905547,824668535,17.7523,59.07787545770547,
145905547,145905581,13.3496,59.83728176101277,
145905547,824668671,20.0383,60.7364102833267,
145905547,824668666,19.8225,60.91535215285461,
145905547,824668673,20.2362,61.18383016790098,
145905547,824668858,17.9338,61.31637059343425,
145905547,145905476,16.7574,61.43980691762442,
145905547,824668538,19.8025,61.95728607618878,
145905547,824668575,19.982,62.116177475159006,
145905547,145905567,14.1266,62.12760215211617,
145905547,145905587,17.0782,62.388789414846244,
145905547,145905504,17.2534,62.70071300552304,
145905547,824668677,17.1363,62.71925535643726,
145905547,824668845,18.0584,62.765714100108575,
146204013,814606852,19.8382,5.496193636332472,
146204013,146204012,18.1505,11.917128441635324,
146204013,814606851,19.9976,12.73469731322987,
146204013,146204029,15.7826,14.771492923356064,
146204013,146203997,18.4689,17.058101714065984,
146204013,814606854,20.1923,17.418841954465975,
146204013,146203984,17.5682,18.0107478566148,
146204013,814606853,19.512,18.171447181015473,
146204013,146204034,18.1002,22.151671159353487,
146204013,814606846,17.7117,23.78876305099603,DUPLICATE
146204013,146203974,17.7117,24.0259524217473,SPLIT
146204013,814606857,18.4001,25.034821063788332,
146204013,146204031,16.2111,26.00981481042728,
146204013,146204045,9.9681,26.624044393798236,
146204013,146203996,17.6655,27.542425912731122,
146204013,814606873,20.0166,27.579904955056563,
146204013,814606863,19.6186,28.086579696774958,
146204013,814606848,19.3301,29.635816228470027,
146204013,814606786,20.1269,30.333055471301847,
146204013,146204006,18.5339,31.320369516761065,
146204013,814606865,19.4486,31.389923926309134,
146204013,146203961,18.4978,31.651903315404848,
146204013,814606866,20.1146,31.78069169716331,
146204013,146203959,18.2822,31.819152963270355,
146204013,814606855,19.8282,31.951381245142116,
146204013,146204056,17.3724,33.005903177542784,
146204013,814606787,19.7128,33.4408264822216,
146204013,146203965,16.4199,33.46652899811372,
146204013,814606864,20.023,34.08978741061056,
146204013,814606872,19.6001,36.858032675338265,
146204013,146203979,18.8784,36.95461993693116,
146204013,146203967,18.5495,37.13425503246766,
146204013,146204028,16.7371,38.04788390708395,
146204013,146203951,18.5664,39.62506126968527,
146204013,146204000,17.4956,40.29499602785069,
146204013,814606871,19.9124,40.32801294874514,
146204013,146203945,17.9365,40.554535122653384,
146204013,146204041,17.4612,42.089266906749614,
146204013,814606847,18.7986,43.152191560203676,
146204013,814606784,20.6359,43.16064077942841,
146204013,814606858,19.8842,43.60537057703743,
146204013,146203998,17.8463,44.29126117970242,
146204013,146204022,16.8509,44.37883107141007,
146204013,146204004,16.8209,45.131391016282684,
146204013,814606775,19.6563,45.269299342793936,
146204013,814606862,20.4509,45.6495501213352,
146204013,814606849,19.8916,46.04127461581803,
146204013,814606860,20.24,47.15679630286707,
146204013,146203980,18.1976,47.21463517780426,
146204013,814606861,20.5801,47.79100496654753,
146204013,146204088,16.4492,48.491376618786994,
146204013,146204059,15.8915,48.57112180984682,
146204013,814606888,18.6988,49.36955747762818,
146204013,814606881,19.5374,49.85744899102889,
146204013,814606870,19.966,50.090708438307004,
146204013,814606859,20.0026,50.49574655521257,
146204013,814606880,19.7361,50.717899670773214,
146204013,146204035,16.5934,50.78651266318075,
146204013,814606886,17.7463,50.915537232342444,
146204013,814606887,20.2821,50.97134883044677,
146204013,146204084,16.9605,51.61955778618717,
146204013,814606788,18.9072,52.335103924814184,
146204013,814606889,18.3945,52.80216566301744,
146204013,814606789,19.5662,53.1463537348478,
146204013,814606856,18.6309,53.28119877346928,
146204013,814606850,19.5034,53.54363239029214,
146204013,146204100,17.0675,53.75320342151086,
146204013,146203929,17.8178,54.14627935472441,
146204013,146058940,17.7611,54.23790025011114,
146204013,814606869,17.7611,55.38207749457134,DUPLICATE
146204013,146203939,16.9434,55.422868449872695,
146204013,146203940,15.4903,55.93397508797331,
146204013,146204069,16.4048,56.412182847122864,
146204013,814509719,18.6036,56.9639833561121,
146204013,814509761,18.4286,57.093192623261324,
146204013,146204080,17.1532,57.19758225109876,
146204013,146204007,18.1826,57.27613059855496,
146204013,814606778,19.3789,57.75607253749149,
146204013,146204094,17.2987,57.84287730745285,
146204013,146203925,18.1828,58.16653891764375,
146204013,146058962,16.4121,58.82921800249371,
146204013,146058968,15.4601,59.38247734428379,
146204013,146204063,15.7345,59.404754402110605,
146204013,146204105,18.398,60.28307759291999,
146204013,814606826,20.6539,60.29131188307169,
146204013,814606777,20.1098,60.37495667068596,
146204013,814606791,20.1966,60.49456159457881,
146204013,146203937,18.6716,61.10112880398732,
146204013,146204044,18.3535,61.888841016256904,
146204013,814606790,20.2259,62.047818963402996,
146204013,146058977,14.7817,62.82563532855367,
146608979,865324541,18.5117,8.904301636092745,
146608979,146608976,15.2677,10.834587389189894,
146608979,865324543,19.8115,16.013820229211646,
146608979,865324756,20.0137,17.460108234414207,
146608979,865324755,18.259,17.86098838132536,
146608979,865324544,20.6995,28.039537671787645,
146608979,865324759,20.6486,29.718434493397837,
146608979,865324549,20.5005,31.966313665392654,
146608979,146608968,15.6126,35.03424711728047,
146608979,865324766,19.8152,38.50807854696281,
146608979,865324758,19.5066,40.24362227189398,
146608979,865324550,18.2977,44.0265818390715,
146608979,865324760,18.0745,44.576422099410294,
146608979,146608978,15.824,45.57023587362427,
146608979,146608972,14.2855,51.477404092876014,
146608979,865324762,20.7192,53.18495452538958,
146608979,865324767,17.8541,53.417219882703264,
146608979,146608991,15.7739,55.248732370756414,
146608979,146608975,16.2304,56.39290807154954,
146608979,865324653,18.8329,56.902760296186585,
146608979,865324757,18.2972,57.741997484863525,
146608979,865324450,20.0555,58.374316794524454,
146608979,865324542,19.6602,61.092077431775934,
146608979,146608959,14.9027,62.286685404014975,
153080360,1165853356,18.5081,5.987434190601933,
153080360,1165853361,18.422,7.089148414331726,
153080360,1165853359,18.9654,7.984528557542005,
153080360,1165853373,16.7168,11.207600751366376,
153080360,1165853366,20.1594,14.595560361103564,
153080360,1165853363,19.8413,15.632305827581522,
153080360,1165853369,20.2639,16.042483350103478,
153080360,1165853370,20.2363,16.085159320762223,
153080360,1165853357,18.7001,17.023637199539014,
153080360,1165853365,19.6383,17.10660482888421,
153080360,1165853362,19.4213,17.61161669764221,
153080360,1165853364,19.833,20.417605274658893,
153080360,1165853358,17.5006,20.586389998818404,
153080360,153090993,16.2406,20.883797320985053,
153080360,1165853371,20.939,21.12948127526139,
153080360,153090362,16.7239,21.858124751239618,
153080360,1165853319,17.8963,22.029272591377715,
153080360,153080359,15.5528,22.126462828809125,
153080360,153087391,13.9814,22.22516236676953,
153080360,1165853343,19.6194,23.61011100429738,
153080360,152051123,18.1858,23.7381724996366,SPLIT
153080360,1165853360,19.6393,23.755622361134108,
153080360,508253980,19.1045,24.231864322013365,
153080360,1165853367,20.4708,25.41493319276071,
153080360,1165853342,17.7155,25.892267136878882,
153080360,1165853355,18.8477,28.545283690261044,
153080360,153087392,15.9618,29.045333268207084,
153080360,1165853341,18.8037,29.269611460659227,
153080360,1165853316,18.1188,29.524793489012787,
153080360,1165853346,20.3605,29.91297009947811,
153080360,1165853368,20.3737,30.29444100392885,
153080360,1165853353,19.1829,30.955636386329168,
153080360,153082239,17.6474,31.052262744552053,
153080360,1165853336,18.9938,31.222915529634115,
153080360,1165853324,20.7446,31.68321825103033,
153080360,1166799963,19.2577,31.910943432586837,
153080360,1165853323,20.0533,31.97487002133304,
153080360,1165853352,18.6882,31.981768485152774,
153080360,1166800002,18.4868,32.22424784738211,
153080360,1165853338,19.538,33.538401391748216,
153080360,1165853478,18.7883,33.61573298409545,
153080360,1166799969,18.6854,33.81376410964896,
153080360,153082649,16.6879,35.659658805867736,
153080360,1165853354,19.3947,36.226756343548665,
153080360,1165853350,20.3121,36.41728115849969,
153080360,1165853489,19.5958,37.42493098520839,
153080360,153083120,17.5842,38.4692006643517,
153080360,1165853457,18.8753,39.1693903143039,
153080360,1165853335,19.4463,39.368778869281506,
153080360,1165853313,18.8501,39.664755307865526,
153080360,1165853315,18.2925,40.05458697897944,
153080360,152046118,16.725,40.83732629114643,
153080360,1165853337,18.1124,42.24903866320639,
153080360,1165853492,20.0274,42.73597425392832,
153080360,1166799977,19.6385,43.57910495792439,
153080360,508292119,20.4402,43.58262470955091,
153080360,153090254,17.4993,44.35876470129695,SPLIT
153080360,1165853339,17.8016,44.36804360338383,
153080360,1165853333,18.2922,44.51755123279994,
153080360,1165853332,19.1531,44.62499337308371,
153080360,1165853479,17.892,44.640961423408875,
153080360,153091220,17.5178,44.68282316087241,
153080360,1165853459,18.3544,44.68526709601052,
153080360,153086158,17.7393,45.497928233042686,
153080360,1165853331,17.9518,45.564511074163,
153080360,1166799967,19.2414,45.93525798152838,
153080360,1165853347,19.6093,46.03607641384692,
153080360,1165853372,20.7519,46.370876993050956,
153080360,153080362,14.3206,46.427825551632154,
153080360,1166800010,19.4664,46.846617088926756,
153080360,1166800003,17.9326,47.245992140309184,
153080360,1165853327,20.8135,47.454668766178294,
153080360,1165853345,19.8234,47.53175204695387,
153080360,1166800004,17.8022,47.61850002927024,
153080360,1165853326,20.7471,47.775939262028075,
153080360,1165853321,18.6005,48.02636229090744,
153080360,1165853469,19.7769,48.17574076649211,
153080360,1165853471,19.9075,48.650595974418174,
153080360,1166800009,18.8249,48.67298204930265,
153080360,153080361,15.5488,48.73285422457398,
153080360,1165853484,19.4744,48.76099408724079,
153080360,152043462,18.0041,49.004587474052634,
153080360,1166799966,18.8553,49.061505506563655,
153080360,153090923,17.5142,49.26801161715191,
153080360,1166799962,19.2199,50.10738598912494,
153080360,1165853295,19.0017,50.59289739357893,
153080360,1166799965,18.7762,50.75496385301381,
153080360,1165853472,20.4464,51.28654440694395,
153080360,153083888,19.6668,51.39489546465588,
153080360,1166799968,19.2757,52.179128262787856,
153080360,1165853310,19.6944,52.45605866499325,
153080360,153088409,16.4762,52.99015153317725,
153080360,1165853294,19.1942,53.361436185320166,
153080360,1166800006,17.8479,53.487690995646425,
153080360,1165853485,19.8377,53.53907183213392,
153080360,152049996,15.6496,53.919632549616736,
153080360,1165853340,17.7225,54.63278885153763,
153080360,1165853493,19.1155,54.8846351233189,
153080360,1166800011,19.2883,54.99751463853384,
153080360,1166799972,19.6957,55.165263247952865,
153080360,1165853289,17.4197,55.4796128899894,
153080360,1165853481,19.1689,55.83067091295062,
153080360,1165853474,18.56,55.86004848037782,
153080360,1165853299,20.5534,56.54622980665266,
153080360,1166800007,18.6169,57.61042625907267,
153080360,153089897,18.0332,58.20968208101222,
153080360,1165853293,18.9048,59.09654759444362,
153080360,153084191,18.1101,59.13886267073625,
153080360,1165853456,20.77,59.981436173398514,
153080360,1165853487,19.2327,60.08584686435786,
153080360,1165853314,18.9372,60.245467124724705,
153080360,153087377,14.0468,60.43114531187109,
153080360,1165853462,18.5833,60.66831216509064,
153080360,1165853466,19.5085,60.706220457348124,
153080360,1165853348,19.8467,60.878215106985756,
153080360,1165853488,19.472,61.60469790981535,
153080360,508253923,19.3896,61.931750719597545,
153080360,152048281,18.1288,61.99318108060487,SPLIT
153080360,153080363,13.8015,62.15360236767889,
153080360,153092678,16.7242,62.69838375745313,
153080360,1165853475,19.9388,62.71898750735595,
153080360,153088825,17.6733,62.831902511225195,
153080360,153085730,17.8925,62.985161448587405,
153336799,825636390,19.6648,5.338022380778924,
