TIC,bls_period,bls_depth,bls_snr,n_eclipses_observed,gap_edge_suspect,verdict,exoplanet_conflict,vsx_match,vsx_name,vsx_type,vsx_period,asassn_match,asassn_queried_ok,asassn_name,asassn_type,asassn_period,gaia_veb_match,gaia_veb_period,gaia_class_match,gaia_class,gaia_class_score,tess_eb_match,tess_eb_period,tess_eb_morph,toi_match,toi,toi_tess_disp,toi_tfopwg_disp,toi_period,period_check_source,period_check
349701853,30.342708642712942,0.28445208271133,343.46043198791466,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
360088761,1.6810190119851482,0.0125967166487498,36.50522425187919,29.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
365996460,5.895115943088325,0.0073657834365039,44.74404144866233,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
371603115,7.719363292396075,0.062562400625086,251.5780844066604,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
376802340,2.996395910235059,0.0013258075430079,33.197908637281905,7.0,False,KNOWN_OTHER_TYPE,False,True,ASASSN-V J101400.08-635207.0,SRS,24.349,True,True,J101400.28-635207.6,SR,24.349,False,,False,,,False,,,False,,,,,vsx,disagrees(ratio=0.1231)
380943251,0.7209347459493273,0.0766701880813365,100.95096880973294,14.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
383101733,16.445230198545072,0.1568498307817311,526.9871658617137,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
387142211,0.901420334866036,0.0383160080731358,4928.228445639369,50.0,False,KNOWN_OTHER_TYPE,False,True,ASAS J065051+1614.3,ESD|DCEP-FU|DCEP-FO|ACV|EC|ED,1.804807,True,True,J065050.63+161417.5,ROT:,--,False,,False,,,False,,,False,,,,,vsx,agrees_0.5x
387142213,0.9038053548483824,0.0249827103845678,364.553755478572,21.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
394111941,27.211724282125395,0.3350742966987372,309.0067108088376,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
397004906,1.004862170132626,0.0005268330102768,15.333653405095518,92.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
399552998,0.9267535093385034,0.0004230240234117,13.050927955560846,19.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
399573126,3.384823186989982,0.0514803414574796,252.7493552885409,36.0,False,KNOWN_OTHER_TYPE,False,False,,,,True,True,J213624.52+361022.5,ROT,3.3839,False,,False,,,False,,,False,,,,,asassn,agrees_1x
399770041,1.5801885652386525,0.0429056219128949,488.6485399391096,30.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
402630334,1.3114770562776166,0.001254865353365,35.714387922811724,17.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
402641241,0.776041355847002,0.0082896127359635,256.9514791925314,35.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
410907337,6.231133174816255,0.0171988840160771,52.122884714760666,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
411536289,2.827333748610149,0.0150769600546131,124.65114190787088,17.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
414257425,0.9046249679321476,0.0780041080401229,431.8702016412568,22.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
430253781,3.013155493660133,0.0025248403654742,18.27943383834713,8.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
437162640,1.4735136925026235,0.0179011843506832,331.24223102868467,29.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
444465823,18.513330110923107,0.0347550982913245,146.60658281070934,8.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
44533527,14.5951886483809,0.0010129590172977,11.99140867125008,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
451041955,8.043791805313102,0.0082081169147247,15.695979650342576,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
452557937,15.92054584764415,0.1377191983537152,192.4640953980194,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
453947125,3.988905643806901,0.0076853914782657,32.39615851260734,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
457850280,2.0969951337378463,0.0711277375052171,270.67388194836224,12.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5899215410175438336,VAR,0.0142232,False,True,,,,False,,False,,,False,,,False,,,,,vsx,disagrees(ratio=147.4348)
465334170,0.7855927844280166,0.0065277981276859,75.37200776141937,55.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
465390277,6.383815212004594,0.0207924913718205,121.4470901133744,8.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
467214801,0.7608504295646796,0.009504972458957,2133.735287899865,329.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
54282826,0.8382950463606561,0.0159413998991685,50.51995258998735,26.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
57131520,1.0327102948724105,0.1940775852247716,18.090953999115115,22.0,False,KNOWN_OTHER_TYPE,False,True,ASASSN-V J181647.70-385902.2,RRAB,0.516714,True,True,J181647.70-385902.2,RRAB,0.51671,False,,True,RR,0.9268793,False,,,False,,,,,vsx,agrees_2x
66716482,8.028258931278463,0.0332873069707548,64.88516548097682,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
73190461,0.7697876035682693,0.0469336322190994,150.01285765436344,28.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
79414156,2.2996872335593306,0.0305453189074298,407.98645000574726,42.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
80644534,0.9726428014091496,0.0497883351058787,160.16925589044678,15.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
80886802,0.9677973275382268,0.1568408468193328,382.7669344845568,124.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
810800604,3.112962565979254,0.0078814002913503,107.38952722643744,20.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
86966148,0.8181485501593181,0.0869072518004786,575.5381485381514,27.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
87175640,1.7126228801185852,0.0533172177337626,90.82026005298492,11.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
87926466,0.978475574230071,0.1194779529816039,169.08721638471758,189.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
90130748,1.6198618108684262,0.0144325005165,258.45508630639864,26.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
93196458,20.66964748951484,0.0157632890181625,78.22291288932324,3.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5329202468936153600,ROT,,False,True,,,,False,,True,SOLAR_LIKE,0.10859698,False,,,False,,,,,,no_catalog_period
93622174,1.0549032747619749,0.0154905454443943,50.65516322301078,22.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
139850283,1.2958316643057688,0.6186081745466384,659.6974002303643,59.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
231200465,3.885901600055567,0.0901982240846761,26.058132036084988,6.0,False,KNOWN_OTHER_TYPE,False,False,,,,True,True,J064350.15+090946.4,ROT,3.889,False,,False,,,False,,,False,,,,,asassn,agrees_1x
349702481,27.09998016748735,0.2509319710238842,28.35142797095017,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
42256323,1.153858841587889,0.000462194840594,27.59639385423237,98.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
230907580,9.400124276763387,0.0469284918313638,141.82993616344297,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
379653933,14.192600763486334,0.1001386488483784,116.66379331613356,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
42256493,1.1570285483814955,0.0166288003081468,1057.4645308998647,127.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
230376393,38.416173835260345,0.0286212209306009,22.00666889078472,19.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
330569407,3.602843082491972,0.0304795861923836,97.30692061841158,6.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
102509246,2.562883002632999,0.2455373910465728,330.58380800539624,61.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
102566477,6.69398051721121,0.0022891902844508,83.3174291743009,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
12079324,28.94425626876261,0.071384835749972,59.46161732421727,6.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
123508954,2.202588410447408,0.0369711000167947,116.0740523433189,13.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
135324633,13.056635067421462,0.2157417897259192,252.4512615129776,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
142837844,6.736161129412147,0.055656936197492,76.61963733055721,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
145599024,17.57453692042574,0.0216594526261377,82.44323395676957,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
146612348,1.547228084204541,0.0184104343860854,130.56087670027617,31.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
158493845,0.7989251224357521,0.0006119808539859,52.35994020823438,127.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
160147252,9.737790015907317,0.0521386283048908,53.75628815590207,26.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
180187028,0.8900678291550078,0.0020806534882296,66.26187237755265,30.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
188855091,6.385454838025522,0.0081349060527109,35.663361211225535,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
192855779,10.290781728205788,0.118835941423882,235.23733356553507,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
1966164973,0.7752202551795369,0.0095042671234073,21.409414160433364,66.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
217028234,1.1356687957644538,0.0548477030258158,258.3104074550125,25.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
218193457,7.596041180805007,0.1514796287202492,864.8179882598915,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
220423668,3.651055395353677,0.0452465275230349,755.375924778826,55.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
233409941,4.425221782156663,0.006588703661465,32.48032203924666,34.0,False,KNOWN_TOI,True,False,,,,False,True,,,,False,,False,,,False,,,True,5221.01,PC,PC,4.4247361,toi,agrees_1x
233452636,1.9063211046429025,0.054672925498727,202.45204275073417,14.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
234065903,4.040734211513496,0.0327442538761846,114.8542401960932,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
237514076,5.1331730614326725,0.0404948100835356,117.45635569388408,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
239727281,7.791125307702467,0.0057720916469008,117.17194131548818,11.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
244978644,4.128504947931621,0.1440640101130285,546.1551757626027,37.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
247637169,4.102612531348586,0.0263011181410637,72.4600011470638,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
277917453,1.9423316431065507,0.0947924475393268,86.73418278616953,12.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
295347171,21.35431348594499,0.0416901871140046,105.7070158892373,3.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5877830080857906688,L,,False,True,,,,False,,True,LPV,0.78710675,False,,,False,,,,,,no_catalog_period
297357238,3.8345574579503774,0.0119939870400014,33.30194961485299,6.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
299138242,1.742253292931907,0.0053164505096314,30.65474646213637,25.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
304803946,4.926321401946884,0.0037235082241019,63.07976309863465,10.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
307380812,2.8718289510107358,0.0222937495368333,30.131721343095755,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
308473058,0.8013137507567636,0.0278381514795036,90.44832381309335,23.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
308626244,3.996189428305452,0.033531791410783,178.40897066456748,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
309657355,0.9229396991809732,0.0042380757525843,238.1158179919524,564.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
311054491,1.926087587747632,0.0221172684866732,144.4333721404807,14.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 6058226713100074624,L,,False,True,,,,False,,True,LPV,0.9646572,False,,,False,,,,,,no_catalog_period
316215136,1.8026363076423648,0.0340159372316684,79.08932683967755,14.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
323965420,16.25910716085501,0.0324175733569704,55.12769509127365,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
333569592,11.657725627421408,0.0136940639524613,48.24951841863693,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
338685900,3.5299092927824343,0.002174363681317,30.53277794408261,6.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
33986702,8.892529430616571,0.0206138901281379,49.52028395021655,5.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
345086748,10.304179356032474,0.0348266920506995,39.45967406830544,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
348337167,0.8643706382027255,0.1921526649230062,576.2186023765057,17.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5938497627787925632,VAR,0.0341702,False,True,,,,False,,False,,,False,,,False,,,,,vsx,disagrees(ratio=25.2960)
349453472,0.9117174410313378,0.0235354845084585,338.96536647046605,24.0,False,KNOWN_OTHER_TYPE,False,False,,,,True,True,J040641.46+322225.1,L,--,False,,False,,,False,,,False,,,,,,no_catalog_period
356500024,34.26360365946508,0.1960182857388698,143.239276215993,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
365998904,1.2493575875979597,0.023984161764587,375.00703950353017,22.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
369395377,2.430864241911104,0.0166119555851038,157.81406629977923,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
371605670,2.6285424807291244,0.026700030252985,163.4186982112155,19.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
376808346,0.7710597454831566,0.0022317172685963,73.60699060573485,64.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
378070153,1.8694705810796843,0.0309127854904923,325.94690023752247,74.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
383287412,21.743440911906557,0.1711521545599789,924.0715714444258,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
383801019,2.48990040198025,0.0116112364113856,115.70117006970904,28.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
386205667,1.4547582105247114,0.0133237891918476,42.44030319896291,16.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
3933500,10.91637036738487,0.0531464255388583,49.62503292818191,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
398475596,14.005159116599415,0.0370270976302257,23.402260150848058,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
403676355,2.641200838548084,0.0903301922335358,160.0868158456103,10.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
421567487,3.6047913633031774,0.0246895636744611,108.17383631114777,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
425071197,33.926200320852665,0.0065513554337724,58.74786293487179,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
435411138,1.868496733591966,0.0086485158442018,99.57844399745872,13.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
43796360,10.17112462645766,0.0006396872431256,12.787900547937785,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
449836001,3.24816419967992,0.0078195381122442,57.25488887354913,7.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
451039310,1.6277022062028532,0.0100423312515383,59.03527071793852,29.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5339696792049339136,DSCT|GDOR|SXPHE,0.0261561,False,True,,,,False,,True,DSCT|GDOR|SXPHE,0.296815,False,,,False,,,,,vsx,disagrees(ratio=62.2303)
453947226,3.9905205256448286,0.0125768987532941,23.59588787134781,6.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 5245295541161891840,DSCT|GDOR|SXPHE,,False,True,,,,False,,True,DSCT|GDOR|SXPHE,0.8022365,False,,,False,,,,,,no_catalog_period
457855575,1.160076027788903,0.0340871289339503,211.40048036994096,19.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
458340700,3.509284725412064,0.0511139571585478,74.55128805958493,8.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
462781859,0.785005223391878,0.0145088427546195,230.37363749369177,60.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
464366281,0.813199949881453,0.0293050152228156,60.24358410328973,57.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
465390333,14.062318742275014,0.0693431654123152,139.9070202900882,3.0,True,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
467851810,2.1851872491231936,0.0079137188695589,111.7221662782529,23.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
468888299,5.839751580079744,0.0370585695800195,37.524810942325054,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
46896701,2.591558972696179,0.193152995148222,2496.6845906388726,10.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
516402299,1.270436060545716,0.0053143582546946,26.704826743258693,18.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
54280159,7.552494349506187,0.0435301339144888,98.40691577284436,3.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
57135731,4.080101471632431,0.0016712133146214,167.58063215829145,6.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
73928199,4.001768959899281,0.0289270539068796,57.29797525650623,4.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
80996206,1.2146890404759534,0.0102475614189907,52.922588875990456,35.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
83759084,3.668298362556557,0.0852180525745846,90.5127965740608,6.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 6271328009431363072,RS,,False,True,,,,False,,True,RS,0.19463354,False,,,False,,,,,,no_catalog_period
87168144,1.1734159418340429,0.0163354906901946,79.81569642788718,21.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
87926353,0.978475574230071,0.0240373696492477,76.26855905800903,189.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
90463599,1.2781788443689726,0.0352565292837875,298.95958502769344,160.0,False,KNOWN_OTHER_TYPE,False,True,Gaia DR3 2059047144645819520,ROT,,False,True,,,,False,,True,SOLAR_LIKE,0.34017247,False,,,False,,,,,,no_catalog_period
96982201,0.9445068374756564,0.0085451420899806,76.72413159692469,44.0,False,NOVEL,False,False,,,,False,True,,,,False,,False,,,False,,,False,,,,,,no_catalog_period
