TIC,n_points_raw,n_points,status,error,n_dropped_physical,frac_dropped_physical,n_segments,max_segment_median_offset,max_segment_scatter_ratio,min_segment_scatter_ratio,inhomogeneous_photometry,bls_period,bls_t0,bls_duration,bls_depth,bls_depth_err,bls_snr,depth_too_small,non_finite_bls_result,n_in_transit,below_noise_floor,frac_above_1_2,noisy_photometry,n_eclipses_observed,too_few_eclipses,frac_intransit_near_gap,frac_all_near_gap,gap_edge_suspect,robust_depth,robust_sigma,depth_ratio,robust_depth_mismatch,depth_flagged_implausible,insufficient_intransit_points,depth_odd,depth_even,odd_even_z,possible_half_period_alias,n_odd,n_even,secondary_phase,secondary_depth,secondary_sigma,secondary_detected,secondary_flagged_implausible
291001220,1086,1086,OK,,0,0.0,2,0.1429205433947615,1.0160838616888612,0.9839161383111387,False,13.80341770743966,1625.7454492309416,0.5,0.26956357872812114,0.00038262052324750497,704.5193928443538,False,False,20,False,0.0,False,1,True,0.0,0.02117863720073665,False,0.2778230866088036,669.3142772188631,1.030640296139609,False,True,False,nan,nan,nan,False,0,23,0.04500000000000004,0.08277877008540957,7.058891364387268,True,False
29454613,30312,30239,OK,,73,0.0024082871470044865,7,0.028868103780330993,1.5946688045347175,0.8507973973761651,False,4.422794521149218,2474.67897795696,0.17,0.06543370863141208,0.0001199224866276082,545.6333542732605,False,False,1254,False,0.0029762888984424087,False,30,False,0.030303030303030304,0.07331591653163133,False,0.06349670757779047,354.4101067923381,0.9703975046786246,False,False,False,0.06877242319833221,0.03743330698626546,15.634399351479802,True,743,757,-0.405,0.0011921752688414111,1.336658045299419,False,False
29455183,48492,48492,OK,,0,0.0,6,0.03089528340804264,1.0885926658518086,0.9133643429114899,False,13.23744765600736,2486.499903333256,0.058,0.013473251195242559,4.773233549611325e-05,282.2667496825011,False,False,37,False,0.0,False,1,True,1.0,0.07419780582364101,True,0.013267282700133998,115.2070482796782,0.9847127844553741,False,True,False,nan,nan,nan,False,41,0,0.015000000000000013,0.0014323638027005092,5.15039895424073,True,False
294658624,2188,2169,OK,,19,0.008683729433272395,4,0.06643102749169448,1.1421035051274695,0.9515948773683994,False,12.634188400660546,1572.3723605165671,0.244,0.021817827040643913,0.0005640774522803118,38.67877886705848,False,False,42,False,0.007376671277086215,False,4,False,0.0,0.060396496081143385,False,0.01786289444394784,21.71097314300128,0.8187293084078208,False,False,False,0.031053595219085794,0.010884819624943365,0.7308413187247101,False,14,38,-0.455,0.015066100186575726,6.615298812572636,True,False
295348592,2167,2164,OK,,3,0.0013844023996308261,4,0.2094222641719205,1.0426331446693793,0.9768022728233544,False,0.7118155612785168,1597.36830870411,0.12,0.006987335502365304,0.00011445678095253451,61.04780725279149,False,False,371,False,0.0004621072088724584,False,67,False,0.07008086253369272,0.0466728280961183,False,0.00638913174707223,31.697373365441297,0.9143874292152461,False,False,False,0.008830605140777159,0.003660236451420773,4.114648395500365,True,221,215,0.18500000000000005,0.0020939238412414074,2.512274928779259,False,False
296467859,67002,67002,OK,,0,0.0,11,0.03753565934478068,29.204404305744863,0.0,True,3.8086044269028645,1684.4390574202562,0.5,0.0068245681679066405,0.00011107192211799556,61.442784438867136,False,False,8607,False,0.0013283185576549953,False,68,False,0.03078889276170559,0.02871556072953046,False,0.0,0.0,0.0,True,True,False,0.0,0.0,0.0,False,4969,5394,0.335,0.00023435040730301893,2.246875160630997,False,False
297350195,1081,1081,OK,,0,0.0,2,0.021685358214377067,1.005659349029652,0.9943406509703481,False,1.3767316372249678,1597.9886748555205,0.17,0.008702383892312515,0.00041462383324190227,20.988624373735213,False,False,123,False,0.0,False,17,False,0.0,0.037927844588344126,False,0.008903639086238258,16.277039447159662,1.0231264440199572,False,False,False,0.008771933242192276,0.006040581173508697,2.9927108230352144,False,78,70,0.475,0.00433843904699005,2.204809450862274,False,False
298231916,1086,1086,OK,,0,0.0,2,0.33885144459524436,1.0645443532611278,0.9354556467388724,False,0.7804951527384956,1625.6645445872018,0.17,0.04225422258175441,0.00019063209901922122,221.65324097645257,False,False,241,False,0.0,False,33,False,0.03734439834024896,0.022099447513812154,False,0.04487067660153343,60.72398648368102,1.061921717166057,False,False,False,0.03597162265486753,0.047217318890460214,11.12691018706959,True,149,140,-0.28500000000000003,0.006328762130853871,2.3246456653584833,False,False
299139880,2211,2211,OK,,0,0.0,3,0.03760209139080275,1.2214863931127713,0.9005070946382031,False,10.08738470409955,1544.347043307764,0.17,0.04558315829948977,0.00041319932857242355,110.3176001204469,False,False,49,False,0.0,False,6,False,0.0,0.06558118498417007,False,0.05047402360137332,77.31945109831561,1.1072954460449989,False,False,False,0.047443145603699444,0.046203343255528995,0.37689880364323886,False,29,28,0.41500000000000004,0.006844600260924594,4.977812896353753,False,False
304804018,2188,2188,OK,,0,0.0,4,0.04939339289961979,1.1627667330619647,0.8572606329921361,False,15.918673063977902,1582.09531775546,0.5,0.015245699898106278,0.0003502696494475741,43.52560926175291,False,False,33,False,0.0,False,2,True,0.0,0.06855575868372943,False,0.015130353160877963,20.043932143184342,0.9924341461527363,False,True,False,0.0002804847544279898,0.015326740179325227,4.660567265308222,True,17,25,-0.125,0.004025386623286442,2.564536839669111,False,False
