TIC,trustworthy,bls_period,bls_duration,duty_cycle,duration_at_max,bls_depth,bls_snr,robust_depth,robust_sigma,depth_ratio,n_in_box,verdict
31717527,True,8.111361712496553,0.17,0.020958256582010646,False,0.0008619339528429,19.57044119117101,0.0007396036978348786,6.893878618815617,0.8580746765984308,221,NOVEL
317336819,False,7.302141466550282,0.02,0.0027389225601306393,False,0.4628577480248967,133.26531935742534,,,,1,(no F4 verdict)
318916172,False,13.158622594806436,0.058,0.00440775617524679,False,0.2999955288731703,234.7739221547004,0.3123135842985604,261.6893289919308,1.0410607967113996,3,(no F4 verdict)
318928219,True,2.7149268133440856,0.17,0.0626167892130411,False,0.0418325279225744,383.1461845522305,0.04458572293968466,67.76216708836618,1.06581469382405,70,NOVEL
319184580,False,1.3351644703740522,0.12,0.08987656776575359,False,0.0140917906566432,207.0856077202972,0.013672113851563195,175.5676721726501,0.9702183480222111,4392,(no F4 verdict)
319485583,False,27.201624386212394,0.12,0.00441150125066884,False,0.345598921875944,262.0295064983462,0.3527750728018155,189.4951622072227,1.0207643903717023,6,(no F4 verdict)
319926294,False,12.11792908887081,0.058,0.004786296369176447,False,0.084482575752961,82.0821179901442,0.0875327947878588,19.212416894764413,1.036104711624999,6,(no F4 verdict)
320474615,True,4.584394125843311,0.244,0.05322404516324511,False,0.0154674647474779,21.722492785169344,0.010630077976826469,12.884416417036226,0.6872540620181334,43,NOVEL
323775614,False,14.106123751470804,0.35,0.02481191900528354,False,0.5513851305924645,433.8340059915962,0.6187225965109291,218.33111853695937,1.1221241962874666,18,(no F4 verdict)
323961620,True,1.5750813413094311,0.084,0.053330579060867606,False,0.0043311300626525,61.19139479354838,0.0026293063273892248,17.692031747730145,0.607071662442519,108,NOVEL
326260517,True,35.206903038374826,0.02,0.0005680704144354986,False,0.0198235021591427,91.15218078202749,0.000194985980848994,0.6473450884813334,0.009836101576989284,118,NOVEL
329691265,False,7.311956370058054,0.02,0.0027352460802280757,False,0.1071903145220803,112.92404519980252,,,,2,(no F4 verdict)
329832608,True,13.945488523013434,0.5,0.03585388917533286,True,0.0396381064565958,386.2556267008232,0.029374067628593625,157.08019703027708,0.7410562777704475,49,NOVEL
330234939,False,13.386822455766584,0.5,0.03735016294211156,True,0.2201183314628002,39.4340615348187,0.22777082596277254,136.25189614948695,1.0347653666512806,44,(no F4 verdict)
330901906,True,3.732068126022025,0.244,0.06537929956280761,False,0.0049831981812006,60.09782681820708,0.005921597272279588,58.61620181131445,1.188312617109862,2373,NOVEL
33091659,True,0.8148588033465871,0.5,0.6136032376977745,True,0.0022994902557711,75.17649863455252,0.00026508560359206346,3.898403526552043,0.11528015956004603,655,KNOWN_OTHER_TYPE
331023501,False,27.52922125650633,0.5,0.01816251885010473,True,0.7270180951111554,1227.5979529740605,0.7382387568036679,1223.2967030662132,1.015433813501983,10,(no F4 verdict)
332950091,False,12.52201840032675,0.244,0.019485676525889232,False,0.078382743606735,49.134847486744064,0.12051590031872161,58.46818669617657,1.5375310275355856,23,(no F4 verdict)
333584947,False,27.89193182635114,0.028,0.0010038745316861403,False,0.7078190212567409,539.4235872885062,0.7145194637639392,332.1280326794918,1.009466321624561,12,(no F4 verdict)
333745611,False,13.419642990112909,0.5,0.03725881533274628,True,0.1527860209056824,698.5331942374071,0.15064197121579892,160.94895796497428,0.9859669773636748,28,(no F4 verdict)
335026399,False,24.639259461734397,0.5,0.020292817678896433,True,0.3782158505973413,25.86149162608561,0.3927052325871907,43.8051238111253,1.0383098222006437,25,(no F4 verdict)
335217393,False,33.73200065710837,0.04,0.0011858175981498081,False,0.5713247852951269,187.59315578374645,0.5840632609611217,135.77046238807594,1.022296382012229,14,(no F4 verdict)
335504077,False,6.331854272932564,0.04,0.006317264781502025,False,0.000227646386616,9.16573422570977,0.0002451110061958417,7.251573456026342,1.0767181936838799,376,(no F4 verdict)
338100526,False,10.36589136790776,0.02,0.0019294047458300518,False,0.9385738069593744,1528.9645322905542,0.6249834762924296,13.472615952338254,0.6658863391011737,3,(no F4 verdict)
34044618,False,12.959199189643147,0.35,0.027007841678960857,False,0.0602078056855171,160.00626527378307,0.06433749358272056,64.75156060923628,1.068590573102332,22,(no F4 verdict)
341194762,False,33.44706829871666,0.35,0.0104642953120477,False,0.0327620934161151,329.7035151615128,0.03468768104929443,91.9082197397337,1.0587748654740166,17,(no F4 verdict)
341355560,False,6.474126647657943,0.17,0.02625836800111079,False,0.0005400956551672,6.715163777907949,0.0004357055260488796,4.06583835656117,0.8067191836860753,244,(no F4 verdict)
341797047,False,33.87109125883954,0.244,0.007203783253848423,False,0.0411909934028201,162.20313656599106,0.03928549531968828,109.03033469465849,0.9537399337642253,11,(no F4 verdict)
342315249,False,0.704596202535474,0.12,0.17031031329459714,False,0.0001583377505233,15.361591251280329,0.00011230363851877367,8.749074956710505,0.7092663508709364,7697,(no F4 verdict)
342332744,False,2.112782270832816,0.5,0.23665476888108786,True,0.5013151413294927,318.43121218002176,0.24208219294568623,468.59903663527615,0.48289423755221483,2871,(no F4 verdict)
